sample_id,split,condition,issue_type,severity,file_path,description,suggested_fix
hurricane_maria__923212089774063616__923212089774063616_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__923212089774063616__923212089774063616_0.png,metadata=1.4409041802228124 independent=1.09,Review calculation.
hurricane_maria__923556137286406145__923556137286406145_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923556137286406145__923556137286406145_0.png,contrast=1.14,Manual review.
hurricane_maria__923556137286406145__923556137286406145_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__923556137286406145__923556137286406145_0.png,contrast=1.10,Manual review.
hurricane_maria__923556137286406145__923556137286406145_0,style_ablation,direct_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__923556137286406145__923556137286406145_0.png,variance=2753.4,Manual review.
hurricane_maria__923556137286406145__923556137286406145_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__923556137286406145__923556137286406145_0.png,contrast=1.14,Manual review.
hurricane_maria__923577268965912577__923577268965912577_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923577268965912577__923577268965912577_0.png,contrast=1.20,Manual review.
hurricane_maria__923577268965912577__923577268965912577_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__923577268965912577__923577268965912577_0.png,metadata=1.4542667076592788 independent=1.20,Review calculation.
hurricane_maria__923577268965912577__923577268965912577_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__923577268965912577__923577268965912577_0.png,contrast=1.21,Manual review.
hurricane_maria__928128643733139456__928128643733139456_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__928128643733139456__928128643733139456_0.png,contrast=1.26,Manual review.
hurricane_maria__928447589287989250__928447589287989250_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_maria__928447589287989250__928447589287989250_0.png,contrast=1.24,Manual review.
hurricane_maria__928447589287989250__928447589287989250_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__928447589287989250__928447589287989250_0.png,contrast=1.22,Manual review.
hurricane_maria__928447589287989250__928447589287989250_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_maria__928447589287989250__928447589287989250_0.png,contrast=1.21,Manual review.
hurricane_maria__928596376660905984__928596376660905984_1,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_maria__928596376660905984__928596376660905984_1.png,metadata=1.3393408715273385 independent=1.63,Review calculation.
iraq_iran_earthquake__931100946721136642__931100946721136642_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/iraq_iran_earthquake__931100946721136642__931100946721136642_0.png,metadata=1.4009191061020847 independent=1.72,Review calculation.
iraq_iran_earthquake__931100946721136642__931100946721136642_0,style_ablation,benign_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/benign_camouflage/iraq_iran_earthquake__931100946721136642__931100946721136642_0.png,variance=2596.0,Manual review.
mexico_earthquake__910572320338485248__910572320338485248_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/mexico_earthquake__910572320338485248__910572320338485248_0.png,contrast=1.28,Manual review.
mexico_earthquake__910572320338485248__910572320338485248_0,style_ablation,benign_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/benign_camouflage/mexico_earthquake__910572320338485248__910572320338485248_0.png,variance=2787.1,Manual review.
mexico_earthquake__910572320338485248__910572320338485248_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/mexico_earthquake__910572320338485248__910572320338485248_0.png,contrast=1.29,Manual review.
mexico_earthquake__910572320338485248__910572320338485248_0,style_ablation,direct_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/direct_camouflage/mexico_earthquake__910572320338485248__910572320338485248_0.png,variance=3036.1,Manual review.
mexico_earthquake__913002540119330816__913002540119330816_0,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/mexico_earthquake__913002540119330816__913002540119330816_0.png,contrast=1.92,Manual review.
mexico_earthquake__913002540119330816__913002540119330816_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/mexico_earthquake__913002540119330816__913002540119330816_0.png,metadata=1.4430742005423038 independent=1.92,Review calculation.
mexico_earthquake__913002540119330816__913002540119330816_0,style_ablation,misleading_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/misleading_camouflage/mexico_earthquake__913002540119330816__913002540119330816_0.png,contrast=1.97,Manual review.
mexico_earthquake__913002540119330816__913002540119330816_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/mexico_earthquake__913002540119330816__913002540119330816_0.png,metadata=1.4430742005423038 independent=1.97,Review calculation.
srilanka_floods__870283105151668224__870283105151668224_1,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/srilanka_floods__870283105151668224__870283105151668224_1.png,contrast=1.23,Manual review.
srilanka_floods__870283105151668224__870283105151668224_1,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/srilanka_floods__870283105151668224__870283105151668224_1.png,contrast=1.27,Manual review.
srilanka_floods__870283105151668224__870283105151668224_1,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/srilanka_floods__870283105151668224__870283105151668224_1.png,contrast=1.27,Manual review.
california_wildfires__917794580728295424__917794580728295424_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__917842481575841792__917842481575841792_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__917847652062162944__917847652062162944_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__918242189607444480__918242189607444480_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__919836010292416512__919836010292416512_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__920307211666116608__920307211666116608_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__920535960772857856__920535960772857856_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__920670466121125890__920670466121125890_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__922785728928665600__922785728928665600_2,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__923342705303924736__923342705303924736_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
california_wildfires__923594355222425601__923594355222425601_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__901692349289566210__901692349289566210_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__901783778602962944__901783778602962944_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__901814219191943168__901814219191943168_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__904302986826014720__904302986826014720_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__904335509723467777__904335509723467777_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__904802599219625985__904802599219625985_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__904925838839169028__904925838839169028_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__904955849487126528__904955849487126528_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__905247696734248961__905247696734248961_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__905467541534978050__905467541534978050_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__905491728345554945__905491728345554945_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__905852980376866816__905852980376866816_1,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__906254513480372225__906254513480372225_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__906713368563556353__906713368563556353_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__907413526175784960__907413526175784960_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
hurricane_harvey__907661128213217280__907661128213217280_0,size_ablation,,size_ablation_invariant_changed,medium,data/v2/manifests/all_conditions.csv,placement_region varies across sizes,Keep non-size variables fixed.
