sample_id,condition,reviewer_id,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,news_layout_plausible,camouflage_plausible,image_usable,approve,notes
hurricane_harvey__908496398898925569__908496398898925569_0,misleading_image,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,misleading_text,,,,,,,,,,,
hurricane_harvey__908496398898925569__908496398898925569_0,misleading_joint,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,clean,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,benign_image,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,benign_text,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,benign_joint,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,direct_image,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,direct_text,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,direct_joint,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,misleading_image,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,misleading_text,,,,,,,,,,,
hurricane_maria__910533136286650368__910533136286650368_0,misleading_joint,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,clean,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,benign_image,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,benign_text,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,benign_joint,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,direct_image,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,direct_text,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,direct_joint,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,misleading_image,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,misleading_text,,,,,,,,,,,
srilanka_floods__870331956415909890__870331956415909890_1,misleading_joint,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,clean,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,benign_image,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,benign_text,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,benign_joint,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,direct_image,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,direct_text,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,direct_joint,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,misleading_image,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,misleading_text,,,,,,,,,,,
hurricane_irma__909864932719685632__909864932719685632_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,clean,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,benign_image,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,benign_text,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,benign_joint,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,direct_image,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,direct_text,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,direct_joint,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,misleading_image,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,misleading_text,,,,,,,,,,,
hurricane_harvey__905230326359891968__905230326359891968_0,misleading_joint,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,clean,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,benign_image,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,benign_text,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,benign_joint,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,direct_image,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,direct_text,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,direct_joint,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,misleading_image,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,misleading_text,,,,,,,,,,,
iraq_iran_earthquake__930028600992165888__930028600992165888_2,misleading_joint,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,clean,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,benign_image,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,benign_text,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,benign_joint,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,direct_image,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,direct_text,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,direct_joint,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,misleading_image,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,misleading_text,,,,,,,,,,,
hurricane_irma__909715026872762368__909715026872762368_1,misleading_joint,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,clean,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,benign_image,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,benign_text,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,benign_joint,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,direct_image,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,direct_text,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,direct_joint,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,misleading_image,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,misleading_text,,,,,,,,,,,
hurricane_irma__910160326737281025__910160326737281025_0,misleading_joint,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,clean,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,benign_image,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,benign_text,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,benign_joint,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,direct_image,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,direct_text,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,direct_joint,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,misleading_image,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,misleading_text,,,,,,,,,,,
california_wildfires__920116683779346432__920116683779346432_0,misleading_joint,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,clean,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,benign_image,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,benign_text,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,benign_joint,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,direct_image,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,direct_text,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,direct_joint,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,misleading_image,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,misleading_text,,,,,,,,,,,
hurricane_maria__928672406797012992__928672406797012992_0,misleading_joint,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,clean,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,benign_image,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,benign_text,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,benign_joint,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,direct_image,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,direct_text,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,direct_joint,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,misleading_image,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,misleading_text,,,,,,,,,,,
iraq_iran_earthquake__930064975304966145__930064975304966145_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,clean,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,benign_image,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,benign_text,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,benign_joint,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,direct_image,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,direct_text,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,direct_joint,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,misleading_image,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,misleading_text,,,,,,,,,,,
hurricane_irma__909400394773811200__909400394773811200_0,misleading_joint,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,clean,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,benign_image,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,benign_text,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,benign_joint,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,direct_image,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,direct_text,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,direct_joint,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,misleading_image,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,misleading_text,,,,,,,,,,,
srilanka_floods__870110587661021185__870110587661021185_0,misleading_joint,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,clean,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,benign_image,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,benign_text,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,benign_joint,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,direct_image,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,direct_text,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,direct_joint,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,misleading_image,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,misleading_text,,,,,,,,,,,
iraq_iran_earthquake__930652773116534784__930652773116534784_0,misleading_joint,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,clean,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,benign_image,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,benign_text,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,benign_joint,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,direct_image,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,direct_text,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,direct_joint,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,misleading_image,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,misleading_text,,,,,,,,,,,
hurricane_maria__923265376963715072__923265376963715072_1,misleading_joint,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,clean,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,benign_image,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,benign_text,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,benign_joint,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,direct_image,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,direct_text,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,direct_joint,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,misleading_image,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,misleading_text,,,,,,,,,,,
hurricane_harvey__901787699648004097__901787699648004097_1,misleading_joint,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,clean,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,benign_image,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,benign_text,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,benign_joint,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,direct_image,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,direct_text,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,direct_joint,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,misleading_image,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,misleading_text,,,,,,,,,,,
hurricane_maria__912376048842665984__912376048842665984_2,misleading_joint,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,clean,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,benign_image,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,benign_text,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,benign_joint,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,direct_image,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,direct_text,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,direct_joint,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,misleading_image,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,misleading_text,,,,,,,,,,,
iraq_iran_earthquake__930762101836124161__930762101836124161_0,misleading_joint,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,clean,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,benign_image,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,benign_text,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,benign_joint,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,direct_image,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,direct_text,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,direct_joint,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,misleading_image,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,misleading_text,,,,,,,,,,,
california_wildfires__920528819626434561__920528819626434561_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,clean,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,benign_image,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,benign_text,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,benign_joint,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,direct_image,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,direct_text,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,direct_joint,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,misleading_image,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,misleading_text,,,,,,,,,,,
hurricane_irma__910070947725692928__910070947725692928_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,clean,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,benign_image,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,benign_text,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,benign_joint,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,direct_image,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,direct_text,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,direct_joint,,,,,,,,,,,
hurricane_irma__910192971492012032__910192971492012032_0,misleading_image,,,,,,,,,,,
